attachments_json,metadata
"[
 {
  ""type"": ""text"",
  ""content"": "" What are DeMorgan's laws?\n#### Option 1\n-------\nDeMorgan's laws state that the inverse of an AND operation is an OR operation with inverted inputs (A+B = !(!A*!B)) and the inverse of an OR operation is an AND operation with inverted inputs (A*B = !(!A+!B)).""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nDeMorgan's laws are two logical equivalences that state that the complement of a conjunction (AND) is equal to the disjunction (OR) of the complements, and vice versa.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nDeMorgan's laws are two logical equivalences which state that the negation of a conjunction is equivalent to the disjunction of the negations, and vice versa. This means that \""not (A AND B)\"" is equivalent to \""(NOT A) OR (NOT B)\"", and \""not (A OR B)\"" is equivalent to \""(NOT A) AND (NOT B)\"".""
 }
]","{
 ""id"": 35
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What techniques are used to evaluate the best way to express a Boolean function?\n#### Option 1\n-------\nVeitch proposed that the best expression for a Boolean function is dependent on the underlying technology, such as cost, power and performance metrics. He suggested considering the number of inputs and outputs when evaluating expressions, as well as the equipment involved.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nEngineers typically use heuristic approaches and constraints to find solutions that balance metrics such as cost, power, and performance when optimizing logic expressions. Computer-aided design (CAD) tools are used to compare alternative formulations and decide which one is best in context. Metrics such as variable counting and operation counting are used to estimate the area needed for a design.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWhen evaluating the best way to express a Boolean function, techniques such as two-level logic and multi-metric optimization can be used. Two-level logic involves expressing a logic function in either the SOP or POS form, while multi-metric optimization involves identifying metrics of interest and making use of Pareto optimality to reduce the number of metrics.""
 }
]","{
 ""id"": 36
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the purpose of Edward Veitch's article on simplifying truth functions?\n#### Option 1\n-------\nEdward Veitch's article on simplifying truth functions aims to provide guidance on how to determine the \""best\"" way to express a Boolean function, taking into account factors such as cost, power and performance.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nEdward Veitch's article on simplifying truth functions aims to demonstrate how two-level logic can be used to express logical functions and graphically manipulate expressions, making it easier to map them into CMOS gates. Additionally, it introduces methods for multi-metric optimization when solving engineering problems.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe purpose of Edward Veitch's article is to demonstrate how Boolean logic functions can be expressed using a combination of basic AND, OR, and NOT functions, thus demonstrating the concept of logical completeness.""
 }
]","{
 ""id"": 37
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the three high-level metrics commonly used to evaluate chip designs?\n#### Option 1\n-------\nThe three high-level metrics commonly used to evaluate chip designs are cost, power, and performance.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe three high-level metrics commonly used to evaluate chip designs are heuristic approaches, constraints, and computer-aided design (CAD).""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe three high-level metrics commonly used to evaluate chip designs are chip area, chip cost, and power consumption.""
 }
]","{
 ""id"": 38
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is a literal in an expression of F?\n#### Option 1\n-------\nIn the context of C programming, a literal is a value that is expressed directly in the code. This could include numerical values, strings, characters, and Boolean values.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA literal is a variable or its complement that appears in an expression of a function F, such as in a minterm or maxterm.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA literal in an expression of F is a single variable, such as A or B, that corresponds to a corner of the cube. It is used to form products of literals which can be used to represent implicants of the function.""
 }
]","{
 ""id"": 39
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is a sum-of-products form?\n#### Option 1\n-------\nA sum-of-products form is an expression for a function on N variables which is a product of sums of literals, where each variable or its complement appears exactly once.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe sum-of-products form is an expression of a logic function as a sum of its prime implicants.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA sum-of-products form is a sum composed of products of literals, where terms in the sum need not be minterms. It is used to express logic functions concisely, for example by summing minterms for each output value of 1 in a truth table.""
 }
]","{
 ""id"": 40
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What are the two properties that all implicants of a logic function have?\n#### Option 1\n-------\nAll implicants occupy contiguous regions of the grid and have a height and width that are powers of two.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nAll implicants of a logic function have a width and height that are both powers of two, and they must cover all 1s produced by the function.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nAll implicants of a logic function have the same truth table and require the same number of minterms.""
 }
]","{
 ""id"": 41
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is the metric used to minimize the set of prime implicants chosen when simplifying a logic function using a Karnaugh Map?\n#### Option 1\n-------\nWhen minimizing a logic function using a Karnaugh Map, the metric used is multi-metric optimization, which includes cost, power and performance.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe metric used to minimize the set of prime implicants chosen when simplifying a logic function using a Karnaugh Map is to choose the minimal set of prime implicants such that every 1 produced by the function is covered by at least one prime implicant.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe metric used to minimize the set of prime implicants when simplifying a logic function using a Karnaugh Map is the size and contiguity of the product terms.""
 }
]","{
 ""id"": 42
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the canonical sum of a logic function?\n#### Option 1\n-------\nThe canonical sum of a logic function is the sum of minterms.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe canonical sum of a logic function is an expression in the product-of-sums (POS) form, which is formed by multiplying a maxterm corresponding to each input combination for which the function produces 0.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe canonical sum of a logic function is the expression that represents the function in terms of ANDs, ORs, and NOTs. This expression can be obtained by using logical completeness to distribute OR statements and combine like terms.""
 }
]","{
 ""id"": 43
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the canonical product of a logic function?\n#### Option 1\n-------\nThe canonical product of a logic function is the product of maxterms.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe canonical product of a logic function is the simplest product of literals that covers the entire domain of the function. For example, in a 3-dimensional case, this would be the product 1 which evaluates to 1 for any variable values.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe canonical product of a logic function is an expression in product-of-sums (POS) form, which is a product of sums of literals. It can be obtained by multiplying the maxterm corresponding to each input combination for which the function produces 0.""
 }
]","{
 ""id"": 44
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is two-level logic?\n#### Option 1\n-------\nTwo-level logic is a way of expressing logic functions using two functions to reach an output. It is popular due to its ability to be easily mapped into CMOS technology, which only supports NAND and NOR gates. DeMorgan's laws can be used to express the function both algebraically and graphically.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nTwo-level logic is a method of constructing Boolean functions from AND, OR, and NOT gates. It involves combining minterms to form an expression that describes the desired function. The Karnaugh map (K-map) is a tool commonly used for visualizing and manipulating two-level logic expressions.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nTwo-level logic is a way of designing and implementing logic circuits using Boolean functions, transistors, and other electronic components. It involves translating Boolean logic functions into algebraic, truth table, K-map, or canonical forms for implementation in hardware. It also involves applying strategies such as making use of human algorithms and bit-slicing to simplify design problems. Additionally, two-level logic requires an understanding of tradeoffs between cost/area and performance when designing circuits.""
 }
]","{
 ""id"": 45
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the purpose of using two-level logic in CMOS technology?\n#### Option 1\n-------\nTwo-level logic is used in CMOS technology to simplify the mapping of logic expressions into CMOS gates, since it only supports NAND and NOR directly.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nTwo-level logic is used in CMOS technology to simplify the design of complex digital circuits by combining multiple logic gates into a single gate. This reduces the number of transistors required and makes it easier to design larger and more powerful digital systems.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nTwo-level logic is used in CMOS technology to provide a logically complete set of functions, which allows us to create any desired bit combination without having to worry about analog issues such as noise. This ensures that any new technology can be easily implemented and has the potential to replace the current one. NAND and NOR are two examples of these functions, which can produce any output given the correct input.""
 }
]","{
 ""id"": 46
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is the concept of Multi-Metric Optimization?\n#### Option 1\n-------\nMulti-Metric Optimization is the process of evaluating chip designs based on multiple criteria, such as cost, power, and performance. It involves finding the optimal design that meets all of these criteria in order to maximize efficiency and minimize costs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nMulti-Metric Optimization is a process of finding an optimal solution to a problem by balancing multiple metrics such as cost, power, and performance. This is often done through heuristic approaches that use computational resources and algorithms to find solutions that meet the desired criteria. Human engineers may impose constraints on the design and restructure the implementation of a larger design so as to optimize logic functions used in the design. Today, this optimization is almost entirely done by computers.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nMulti-Metric Optimization is the process of using a combination of multiple metrics to evaluate the performance of a design. This involves reducing the set of metrics to as few as possible, and then turning them into thresholds or weighted linear sums. Pareto optimality can be used to identify interesting designs by removing any points that are not Pareto optimal. Design-space exploration is used to calculate points that are Pareto optimal, which can then be plotted on a graph with two axes representing different metrics such as energy consumption and performance.""
 }
]","{
 ""id"": 47
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""What is Pareto optimality and how can it be used to identify interesting designs?\n#### Option 1\n-------\nPareto optimality is a concept used to identify interesting designs when there are multiple metrics involved. It is based on the idea that if a design D_1 is better than a second design D_2 for all metrics, then D_1 dominates D_2. A design is said to be Pareto optimal if no other design dominates it. This concept can be applied by plotting different designs in terms of their metrics and removing any points which do not represent Pareto optimal designs. The remaining points form what is known as the Pareto curve or surface, which can then be used to identify interesting designs. An example of this application was demonstrated in Neal Crago's Ph.D dissertation, where he compared hundreds of thousands of processor designs based on two metrics - average performance and energy consumption - and identified those that were Pareto optimal for desktop use.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nPareto optimality is a concept used in multi-metric optimization, which states that no design can improve the performance of one metric without negatively impacting another. It identifies designs which are considered \""best\"" based on the criteria given, since none of them can be improved upon without sacrificing another. This allows engineers to quickly identify interesting designs and decide which one best meets their needs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nPareto optimality is an approach to multi-metric optimization where a design is considered optimal if no other design can improve one of the metrics without reducing another. This means that all designs that meet this criterion are interesting because they represent the best balance between multiple objectives, such as cost, power, or performance. In practice, human engineers use heuristics to find solutions that attempt to strike a balance between these metrics and impose constraints in order to guide the process. Computer-aided design (CAD) tools are used for manipulating logic expressions and finding solutions that optimize these metrics.""
 }
]","{
 ""id"": 48
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the purpose of cross-coupled inverters in logic components?\n#### Option 1\n-------\nCross-coupled inverters are used to store a single bit in logic components, allowing for the manipulation and storage of information.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nCross-coupled inverters are used in logic components to create a feedback loop, allowing the circuit to remember and store information. This allows the circuit to be used for sequential logic, where the output depends on the previous inputs.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nCross-coupled inverters are used in logic components to create a feedback loop, allowing the output of the device to be stored and used as an input. This allows for the implementation of sequential logic, which can be used to create memory elements or shift registers.""
 }
]","{
 ""id"": 49
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the benefits of using a clocked synchronous abstraction when designing systems that store and manipulate bits?\n#### Option 1\n-------\nUsing a clocked synchronous abstraction when designing systems that store and manipulate bits allows for better timing control, as the timing of events can be precisely determined. Additionally, this abstraction helps to reduce the complexity of logic designs by abstracting away timing issues.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nUsing a clocked synchronous abstraction when designing systems that store and manipulate bits provides several benefits, including faster completion of comparisons, more realistic area and timing metrics, the ability to easily extend software capabilities by using the carry out of an adder, and the ability to represent all states as patterns using a fixed number of bits. Additionally, transition rules can be easily implemented with Boolean logic expressions.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nUsing a clocked synchronous abstraction when designing systems that store and manipulate bits provides several benefits. By doing so, a designer can eliminate a significant amount of complexity from the circuit design. Additionally, it allows for the identification of essential hazards related to clock skew which can be avoided by properly distributing the clock signal. Lastly, it simplifies the implementation of state tables and K-maps which are used to describe states and transitions in such systems.""
 }
]","{
 ""id"": 50
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the purpose of a gated D latch?\n#### Option 1\n-------\nThe purpose of a gated D latch is to store one bit of data, which can be copied into the stored bit when enabled by an input.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe purpose of a gated D latch is to store one bit of data, allowing it to be written and read when needed.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA gated D latch is used to store one bit of information. It consists of two cross-coupled inverters (or NAND gates) and an input, which can be used to set the stored bit to either a 0 or a 1.""
 }
]","{
 ""id"": 51
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the difference between a gated D latch and an S-R latch?\n#### Option 1\n-------\nA gated D latch has an input called \""WE\"" (write enable) which allows the user to control when the value of D is copied to Q, while an S-R latch has two inputs: a set input and a reset input, both of which are active high.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA gated D latch uses a single input to control when data is loaded into the flip-flop. An S-R latch uses two inputs, a set and reset signal, to control when data is loaded into the flip-flop.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA gated D latch stores a single bit based on the input that is sent to it when the clock is enabled. An S-R latch stores a single bit based on two inputs (S and R) that are sent to it, regardless of the clock.""
 }
]","{
 ""id"": 52
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the purpose of using a clock signal in a clocked synchronous sequential circuit?\n#### Option 1\n-------\nThe purpose of using a clock signal in a clocked synchronous sequential circuit is to ensure that the stored bits are changed at regular intervals, allowing for predictable behavior and timing.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe purpose of using a clock signal in a clocked synchronous sequential circuit is to synchronize the transitions between states and ensure that essential hazards related to clock skew are eliminated.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe purpose of using a clock signal in a clocked synchronous sequential circuit is to simplify the behavior of the circuit by ensuring that all elements change at the same time, allowing us to treat time as having discrete values.""
 }
]","{
 ""id"": 53
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the advantage of treating time as having discrete values in clocked synchronous sequential circuits?\n#### Option 1\n-------\nClocked synchronous sequential circuits allow for abstracting away timing issues and provide a simpler way of designing systems that store and manipulate bits. This approach also allows for easier debugging, as the behavior of the system can be more easily observed.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nClocked synchronous sequential circuits benefit from treating time as having discrete values because it allows for the identification and elimination of essential hazards, which occur only in the form of clock skew.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe advantage of treating time as having discrete values in clocked synchronous sequential circuits is that it allows us to look at the state of the system, calculate the inputs to our flip-flops through the combinational logic that drives their D inputs, and be confident that when time moves to the next discrete value, we will know the new bit values stored in our flip-flops. This simplifies behavior by using a clock signal and allows all elements to change at the same time.""
 }
]","{
 ""id"": 54
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is a static-1 hazard in two-level circuits?\n#### Option 1\n-------\nA static-1 hazard in two-level circuits occurs when two adjacent 1s in the Karnaugh map are not covered by a common implicant. This can lead to unreliable behavior, as the output may fall in response to a glitch.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA static-1 hazard is a glitch in an output that functionally remains stable at 1 when the input shifts from ABC=110 to 100, caused by the possibility that the upper AND gate driven by B might go low before the lower AND gate driven by goes high.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA static-1 hazard is a situation in which two inputs to a two-level circuit are both high, resulting in an output that does not accurately reflect the desired logic. This can occur due to timing skew or other factors, and can cause unreliable behavior.""
 }
]","{
 ""id"": 55
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can static hazards be eliminated in two-level circuits?\n#### Option 1\n-------\nStatic hazards can be eliminated in two-level circuits by adding consensus terms to ensure that some AND gate remains high through every transition between input states with output 1. This can be done by extending the circuit with the necessary terms and using a Karnaugh map to identify which terms need to be added.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nStatic hazards can be eliminated in two-level circuits by using a clock signal with uniform timing, treating time as having discrete values, and ensuring that all elements of the circuit change at the same time.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nStatic hazards can be eliminated in two-level circuits by using DeMorgan's laws to replace OR gates with NAND gates and inverting the inputs, or replacing AND gates with NOR gates and inverting the inputs. This allows us to use only NAND or NOR gates, which are directly supported by CMOS technology.""
 }
]","{
 ""id"": 56
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the definition of a dynamic hazard?\n#### Option 1\n-------\nA dynamic hazard is when an expected change in an output does not occur smoothly, but instead bounces between its original and new values before settling at the new value.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA dynamic hazard is a circuit that exhibits a glitch in an output that should remain static and at a value of 1.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA dynamic hazard is an unexpected change in the output of a circuit due to timing skew caused by quickly changing inputs. This can lead to unreliable behavior, and is detected by examining the state machine of a clocked synchronous design based on flip-flops.""
 }
]","{
 ""id"": 57
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the equation that defines the output of the circuit shown in the context?\n#### Option 1\n-------\nThe equation for the output of the circuit is given as Q=B+++BD.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe output of the circuit is given by the equation S=AB+.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThere is no equation provided in the context that defines the output of the circuit.""
 }
]","{
 ""id"": 58
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is essential hazards in sequential feedback circuit design?\n#### Option 1\n-------\nEssential hazards are inherent to the function of a circuit and must be addressed in sequential feedback circuit design to ensure that variations in logic path lengths (timing skew) through a circuit do not expose them. In clocked synchronous circuits, essential hazards are abstracted into clock skew, or disparate clock edge arrival times at a given point in the circuit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nEssential hazards in sequential feedback circuit design are differences between the final state when flipping a bit once and the final state when flipping a bit thrice in succession. They can cause unreliable behavior due to timing skew in the circuit.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nEssential hazards in sequential feedback circuit design are the result of clock skew, where the rising clock edge arrives at different flip-flops at different times. This can cause incorrect behavior, such as not transitioning to a new state when expected.""
 }
]","{
 ""id"": 59
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can clock skew be addressed in clocked synchronous circuits?\n#### Option 1\n-------\nClock skew in clocked synchronous circuits can be addressed by distributing the clock signal evenly and avoiding unnecessary logic in the clock path.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nClock skew can be addressed in clocked synchronous circuits by using a single, uniform clock signal that ensures that all elements of the circuit change at the same time. This allows for discrete values of time, allowing engineers to calculate the inputs to flip-flops and know with certainty what bit values will be stored in them when time moves to the next discrete value.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nClock skew can be addressed in clocked synchronous circuits by evaluating the impact of timing skew on the circuit by flipping a bit three times rather than once. If a different state is reached after two more flips, timing skew could cause unreliable behavior.""
 }
]","{
 ""id"": 60
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the definition of a stable state in a sequential feedback state table for a positive edge-triggered D flip-flop?\n#### Option 1\n-------\nA stable state in a sequential feedback state table for a positive edge-triggered D flip-flop is defined as a state where the inputs and outputs remain unchanged until the next input bit changes.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nA stable state in a sequential feedback state table for a positive edge-triggered D flip-flop is one where the input combination does not cause any change in the internal state of the circuit, resulting in no change to its output.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nA stable state in a sequential feedback state table for a positive edge-triggered D flip-flop is when the output remains static and at the same value of 1 regardless of changes in the inputs.""
 }
]","{
 ""id"": 61
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can essential hazards be detected in a clocked synchronous design based on flip-flops?\n#### Option 1\n-------\nEssential hazards in a clocked synchronous design based on flip-flops can be detected by examining the sequential feedback state table. Each row contains one state, and each column contains the input bit that changes at a time. By analyzing this table, essential hazards related to clock skew can be identified.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nHazards in clocked synchronous designs can be detected by observing glitches in the output when the input shifts from one value to another. This is known as a static-1 hazard, which occurs when one of the AND gates driving the OR gate output goes low before the other rises.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nEssential hazards in a clocked synchronous design based on flip-flops can be detected by examining the state machine and determining if the next state of the machine depends on the current state. If so, an essential hazard exists, as a second rising clock edge moves the system into a second new state.""
 }
]","{
 ""id"": 62
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are two specific examples of how abstraction can be used to simplify problems?\n#### Option 1\n-------\nAbstraction can be used to simplify problems by leveraging the logic of an instruction set architecture for software tasks, and by designing logic for subtraction using an adder.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\n1. Using meaningful information from the design to select a representation for the FSM's internal state, which can lead to a simpler and easier to implement design. \n2. Leveraging semantic knowledge from the abstract model to simplify implementation of functions for next-state variables and output signals.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nTwo examples of abstraction that can simplify problems are two-level logic and multi-metric optimization. Two-level logic is a way of expressing logic functions using two levels that refer to the number of functions through which an input passes to reach an output. Multi-metric optimization is a technique used to reduce the number of metrics considered when evaluating possible designs by identifying metrics with no practical impact, setting threshold values, eliminating redundant metrics, and using Pareto optimality.""
 }
]","{
 ""id"": 63
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What are the three reasons why the potential loss of efficiency due to abstraction is often acceptable?\n#### Option 1\n-------\nAbstraction is often acceptable because it reduces the cost of manufacturing a chip, decreases energy consumption, and increases performance.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe three reasons why the potential loss of efficiency due to abstraction is often acceptable are: 1) the complexity of the problem makes it difficult to find an optimal solution; 2) constraints imposed by human engineers can guide the process; and 3) computers do most of the work in manipulating logic expressions for optimization.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThree reasons why the potential loss of efficiency due to abstraction is often acceptable are: 1) The simplicity of the approach; 2) The ability to design circuits that can add a single bit and pass any necessary information into another copy of itself; and 3) Leveraging our approach as humans to build adders of any size.""
 }
]","{
 ""id"": 64
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the overflow condition for unsigned subtraction?\n#### Option 1\n-------\nThe overflow condition for unsigned subtraction is that the result is less than 0, which cannot be represented in {N-bit} unsigned representation.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe overflow condition for unsigned subtraction is given by the equation A_{N-1} B_{N-1} D_{N-1}+A_{N-1} {B_{N-1}} {D_{N-1}}.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nUnsigned subtraction overflows if and only if the result is less than 0.""
 }
]","{
 ""id"": 65
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the overflow condition for 2's complement subtraction?\n#### Option 1\n-------\nAddition of two {N-bit} 2's complement numbers A and B overflows if either (A<0 and B<0 and S) or (A and B and S<0).""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe overflow condition for subtraction of two {N-bit} 2's complement numbers can be written as: A_{N-1} B_{N-1} S_{N-1} + A_{N-1} B_{N-1} S_{N-1}, where A, B and S are the bits of the two numbers being subtracted and their sum respectively.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe overflow condition for 2's complement subtraction is that the sum S returned from the add unit is outside the representable range [-2^{N-1},2^{N-1}-1].""
 }
]","{
 ""id"": 66
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can we use a 7-input K-map to check whether an ASCII character is an upper-case letter?\n#### Option 1\n-------\nWe can use a 7-input K-map to check whether an ASCII character is an upper-case letter by constructing a function U(C) that takes in the bits of the ASCII character and outputs 1 if it is an upper-case letter and 0 otherwise. The algebraic form of this function would be U=C_6 {C_5} {C_4} T_4+C_6 {C_5} C_4 T_5.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nWe cannot use a 7-input K-map to check whether an ASCII character is an upper-case letter, as a K-map requires binary inputs. However, we can construct two 7-bit comparators using the techniques discussed in Notes Set 2.4 to compare the ASCII character with the ends of the range of upper-case letters (A and Z). The outputs of these two comparators can then be routed to a NOR gate to calculate U, which will be 1 if C falls within the range of upper-case letters and 0 if it does not. Alternatively, we can also use 8-bit adders as subtracters and calculate 1's complements by hand for calculating U.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWe can use a 7-input K-map to check whether an ASCII character is an upper-case letter by setting the select input S to 01 and then using the left mux to select 0x41 and the right mux to select 0x5A. The K-map will then compare these two values with the ASCII character represented by C, producing a result of either A<B, A=B, or A>B.""
 }
]","{
 ""id"": 67
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" How can we use two 7-bit comparators and a NOR gate to check whether an ASCII character is an upper-case letter?\n#### Option 1\n-------\nWe can use two 7-bit comparators and a NOR gate to check if an ASCII character is an upper-case letter by comparing the character with the range of upper-case letters. If the character falls within this range, the output from both comparators will be 0 and U=1; otherwise, U=0.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nWe can use two 7-bit comparators and a NOR gate to check whether an ASCII character is an upper-case letter by changing the inputs to the comparators and then using the NOR gate as the output. The input numbers must match those defined for upper-case letters in order for the output to be true.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nWe can use two 7-bit comparators and a NOR gate to check whether an ASCII character is an upper-case letter by using two 28-to-7 muxes to create a single checker for the four ranges. The select input S is set to 01, which causes the left mux to select 0x41 and the right mux to select 0x5A. The output from the NOR gate will be TRUE if C is an upper-case letter, FALSE otherwise.""
 }
]","{
 ""id"": 68
}"
"[
 {
  ""type"": ""text"",
  ""content"": "" What is the range of 7-bit patterns in ASCII that represent lower-case letters?\n#### Option 1\n-------\nThe range of 7-bit patterns in ASCII that represent lower-case letters is 0x61 through 0x7A.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 2\n-------\nThe range of 7-bit patterns in ASCII that represent lower-case letters is from 0110000 to 1111101.""
 },
 {
  ""type"": ""text"",
  ""content"": ""#### Option 3\n-------\nThe range of 7-bit patterns in ASCII that represent lower-case letters is 0x61 to 0x7A.""
 }
]","{
 ""id"": 69
}"
