attachments_json,metadata
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Example: Bit-Sliced Addition\nWhat is the difference between a half adder and a full adder?\n#### Option 1\n-------\nA half adder only has two input bits while a full adder has 3 input bits. A full adder is especially useful for bit-sliced addition of two numbers, as you can use a bit for each number followed by another bit for the carry over sum from the previous iteration (similar to how we carry over one when adding numbers by hand and one column produces a sum greater than 10). Both the half adder and the full adder have two output bits each, one is the sum output and the other is the carry output.\nA half adder only has two input bits while a full adder has 3 input bits. A full adder is especially useful for bit-sliced addition of two numbers, as you can use a bit for each number followed by another bit for the carry over sum from the previous iteration (similar to how we carry over one when adding numbers by hand and one column produces a sum greater than 10). Both the half adder and the full adder have two output bits each, one is the sum output and the other is the carry output.""
 }
]","{
 ""id"": 32
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Registers\nWhat is parallel loading?\n#### Option 1\n-------\nParallel Loading refers to using one input line per bit (and flip-flop) to load a multi-bit register with an entirely new number in a single clock cycle. Each flip-flop is simultaneously loaded with a new bit in the same cycle, hence the term \u201cparallel\u201d loading. For more information read page 73 of Lumetta's notes.\nParallel Loading refers to using one input line per bit (and flip-flop) to load a multi-bit register with an entirely new number in a single clock cycle. Each flip-flop is simultaneously loaded with a new bit in the same cycle, hence the term \u201cparallel\u201d loading. For more information read page 73 of Lumetta's notes.""
 }
]","{
 ""id"": 33
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Registers\nWhat is a register and why do we use them?\n#### Option 1\n-------\nA register is a storage element comprising multiple flip-flops that operate in the same clock cycle. A register is used for storing larger chunks of data, as a flip-flop can only store a single bit at any one time. For more details read page 73 of Lumetta's notes.\nA register is a storage element comprising multiple flip-flops that operate in the same clock cycle. A register is used for storing larger chunks of data, as a flip-flop can only store a single bit at any one time. For more details read page 73 of Lumetta's notes.""
 }
]","{
 ""id"": 34
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Shift Registers\nWhat is the difference between arithmetic and logical right shift?\n#### Option 1\n-------\nLogical right shift treats the bits as an unsigned number, and all the bits shift right by one number while 0 is stored in the most significant bit. Arithmetic right shift treats the bits as a signed number in two's complement, and all the bits shift right by one number while the most significant bit remains the same as what it was before. Both right shift operations are analogous to dividing the number by two. More information can be found on page 75 of Lumetta's notes.\nLogical right shift treats the bits as an unsigned number, and all the bits shift right by one number while 0 is stored in the most significant bit. Arithmetic right shift treats the bits as a signed number in two's complement, and all the bits shift right by one number while the most significant bit remains the same as what it was before. Both right shift operations are analogous to dividing the number by two. More information can be found on page 75 of Lumetta's notes.""
 }
]","{
 ""id"": 35
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Ripple Counters\nWhat are the benefits and drawbacks of using ripple counters over synchronous counters?\n#### Option 1\n-------\nRipple counters consume less energy than synchronous counters, and are more appropriate for devices with limited energy supplies. However, there is a delay inherent to the structure of ripple counters, and ensuring the timing delay does not make such a design unreliable is a significant drawback.\nRipple counters consume less energy than synchronous counters, and are more appropriate for devices with limited energy supplies. However, there is a delay inherent to the structure of ripple counters, and ensuring the timing delay does not make such a design unreliable is a significant drawback.""
 }
]","{
 ""id"": 36
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Memory\nHow can we connect smaller chips (smaller address space and/or addressability) to form larger and more powerful RAMS?\n#### Option 1\n-------\nThis can be achieved by splitting the data lines and address lines that are meant for a larger RAM, into smaller lines that can go into smaller chips.\nFor example, if we want to build a 64Kx16 RAM from two 64Kx8 chips, we just need to split the 16 bit data line intended for the bigger RAM into two - one for each 64Kx8 chip. Typically, bits 0-7 from the dataline will go into one chip while bits 8-15 go into the other chip. The rest of the connections will be identical for both smaller chips.\nThis can be achieved by splitting the data lines and address lines that are meant for a larger RAM, into smaller lines that can go into smaller chips.\nFor example, if we want to build a 64Kx16 RAM from two 64Kx8 chips, we just need to split the 16 bit data line intended for the bigger RAM into two - one for each 64Kx8 chip. Typically, bits 0-7 from the dataline will go into one chip while bits 8-15 go into the other chip. The rest of the connections will be identical for both smaller chips.""
 }
]","{
 ""id"": 37
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Tri-State Buffers and Combining Chips\nWhat is a tri-state buffer and where is it used?\n#### Option 1\n-------\nThe tri-state buffer serves to disconnect an electronic component from the output line when it is not being used and we do not want to read its output. It is prominent in the LC3 datapath, where we only want one device sending an output signal onto the bus. To prevent all other components from sending signals at the same time, each component is controlled by a tri-state buffer, and at most only one of the buffers is \u201cturned on\u201d at any one time.\nThe tri-state buffer serves to disconnect an electronic component from the output line when it is not being used and we do not want to read its output. It is prominent in the LC3 datapath, where we only want one device sending an output signal onto the bus. To prevent all other components from sending signals at the same time, each component is controlled by a tri-state buffer, and at most only one of the buffers is \u201cturned on\u201d at any one time.""
 }
]","{
 ""id"": 38
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Terminology\nWhat is an example of a Sum of Products?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 39
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Terminology\nWhat is a Product of Sums?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 40
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Veitch Charts and Karnaugh Maps\nWhat is an example of a Product of Sums?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 41
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Veitch Charts and Karnaugh Maps\nWhat is a Veitch chart?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 42
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Veitch Charts and Karnaugh Maps\nWhat is a Karnaugh map?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 43
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Canonical Forms\nWhere would I use a Karnaugh map?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 44
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Canonical Forms\nWhat is the canonical form used for?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 45
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Canonical Forms\nWhat is logical equivalence?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 46
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Canonical Forms\nHow do I check for logical equivalence between two logical expressions?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 47
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Two-Level Logic\nWhat is the difference between canonical SOP and canonical POS form?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 48
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Logic Properties\nHow do I quickly convert from AND/OR to NAND/NAND implementation?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 49
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Caring about Don't Cares\nHow do we benefit from using Don't Cares in Kmaps?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 50
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: One Bit at a Time\nHow can we use logical designs that are optimized for a single bit in operations on multi-bit (such as 8-bit, 16-bit, etc.) numbers?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 51
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhat are some disadvantages of a design made using bit-sliced design? What are some advantages?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 52
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nHow is adding binary numbers similar to adding regular base-10 numbers?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 53
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhat is the carry-in bit used for in 2's complement addition?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 54
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhat is a half-adder and what would I use it for?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 55
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhat is a full adder and what would I use it for?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 56
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhat is the difference between the half-adder and the full-adder in a logical design?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 57
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhen multiple adders are joined together in a bit-sliced design, what is the resulting adder called?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 58
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Abstracting the Human Process\nWhy do we call multiple adders joined together a ripple-carry adder?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 59
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Designing the Logic\nWhat is the disadvantage of a ripple carry adder?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 60
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Designing the Logic\nDuring the design process of each individual bit slice, what type of function do we implement?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 61
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Designing the Logic\nWhy do we use a majority function in a bit-sliced adder?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 62
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Designing the Logic\nIn a logical circuit, what is gate delay?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 63
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Adders and Word Size\nHow do we calculate the total delay for a N-bit comparator?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 64
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Comparing Two Numbers\nWhat is the word size in most Instruction Set Architectures used to specify?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 65
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: An Abstract Model\nHow does the way that humans compare and machines compare numbers differ?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 66
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Subtraction\nHow many possible results can the comparison of two numbers produce?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 67
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Subtraction\nHow can we use an adder to calculate subtraction of two numbers?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 68
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: The Multiplexer\nHow does the overflow for unsigned subtraction differ from the overflow for unsigned addition?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 69
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: The Multiplexer\nWhat is the purpose of a multiplexer?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 70
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: The Multiplexer\nHow can we use smaller multiplexers to build bigger multiplexers?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 71
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: The Multiplexer\nWhat is a N-to-M multiplexer?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 72
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: The Multiplexer\nWhat does the N in a N-to-M multiplexer refer to?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 73
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Registers\nWhat does the M in a N-to-M multiplexer refer to?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 74
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Serialization and Finite State Machines\nHow does Serialization work without many bit slices?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 75
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Serialization: General Strategy\nHow do I design an efficient FSM?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 76
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Serialization: General Strategy\nWhat are the benefits of doing a serial design over a bit-sliced design?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 77
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Ripple Counters\nWhen is it appropriate to make a bit-sliced design as opposed to a serial design?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 78
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Finite State Machine Design Examples, Part I\nWhat do the different numbers and names inside an FSM bubble mean?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 79
}"
"[
 {
  ""type"": ""text"",
  ""content"": ""Chapter: Choosing a State Representation\nWhat does the number before the \u201c/\u201d mean in an FSM diagram?\n#### Option 1\n-------\n""
 }
]","{
 ""id"": 80
}"
